policy_id,age,customer_months,policy_bind_date,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_zip,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital-gains,capital-loss,incident_date,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_model,auto_year,fraud
281786,29,3,2003-12-10,B,100/300,500,1044.48,5000000,640679,FEMALE,JD,priv-house-serv,chess,unmarried,0,0,2026-02-20,Parked Car,?,Trivial Damage,Police,S6,Springfield,3,1,?,2,1,?,6642.0,512,998,3542,Mercedes,E400,2019,1
859393,44,283,2017-04-24,A,500/1000,1000,982.8,0,442288,FEMALE,High School,adm-clerical,polo,own-child,0,-57512,2026-01-04,Parked Car,?,Minor Damage,Police,S2,Hillsdale,8,1,NO,2,2,YES,7750.35,600,626,4266,Volkswagen,Passat,2016,1
465201,37,138,2001-06-28,A,250/500,1000,1471.95,0,603406,MALE,PhD,machine-op-inspct,kayaking,husband,14325,-43743,2026-01-21,Multi-vehicle Collision,Side Collision,Minor Damage,Ambulance,S3,Northbrook,17,3,NO,2,0,YES,100780.20000000001,9659,9485,55699,Ford,Escape,2007,0
440978,46,313,2013-07-04,A,100/300,1000,880.65,0,456059,FEMALE,Masters,priv-house-serv,base-jumping,other-relative,0,0,2026-03-04,Single Vehicle Collision,Front Collision,Major Damage,Police,S5,Northbend,21,1,YES,1,0,NO,73137.6,6264,5878,41965,Audi,A5,2016,1
213213,42,232,2013-08-13,B,500/1000,1000,1561.55,7000000,644978,MALE,JD,exec-managerial,chess,other-relative,0,-68831,2026-03-21,Parked Car,?,Minor Damage,Police,S6,Springfield,19,1,?,2,2,?,8471.25,582,1194,4875,Toyota,Camry,2022,1
959921,22,20,2010-05-05,A,500/1000,1000,1778.47,0,465996,FEMALE,JD,tech-support,base-jumping,wife,0,0,2026-01-15,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,S2,Northbrook,21,3,NO,2,2,NO,87863.40000000001,5968,11040,48070,Chevrolet,Tahoe,2013,1
554318,34,121,2002-02-19,C,500/1000,500,1323.98,0,470559,MALE,MD,priv-house-serv,video-games,wife,0,0,2026-01-06,Single Vehicle Collision,Front Collision,Major Damage,Fire,S4,Northbrook,11,1,NO,1,1,NO,89037.90000000001,6703,6884,56478,Dodge,RAM,2011,1
747544,24,78,2011-10-18,A,500/1000,500,1846.27,0,470563,FEMALE,Associate,priv-house-serv,paintball,not-in-family,54574,-33580,2026-01-26,Single Vehicle Collision,Front Collision,Total Loss,Fire,S4,Northbend,0,1,NO,2,1,?,92719.35,13207,6976,46890,Mercedes,C300,2006,0
287160,33,140,2008-02-10,B,250/500,500,1362.87,5000000,443228,FEMALE,JD,exec-managerial,paintball,own-child,55534,-58094,2026-03-02,Single Vehicle Collision,Side Collision,Minor Damage,Other,S1,Springfield,6,1,NO,2,0,?,127144.35,14297,14622,66064,BMW,X5,2018,0
670179,32,51,2024-12-16,A,500/1000,500,1447.96,0,469566,MALE,PhD,machine-op-inspct,camping,unmarried,0,0,2026-02-12,Single Vehicle Collision,Side Collision,Major Damage,Fire,S1,Springfield,23,1,?,2,3,NO,90223.20000000001,6535,19953,39637,Honda,Civic,2018,1
240140,48,288,2006-09-15,B,500/1000,500,1216.78,8000000,478366,FEMALE,PhD,handlers-cleaners,board-games,own-child,0,-41589,2026-01-05,Single Vehicle Collision,Front Collision,Total Loss,Other,S2,Springfield,1,1,?,1,0,?,56987.55,8348,0,33359,Accura,TL,2010,0
487368,51,333,2011-05-04,A,100/300,500,1217.91,0,425910,MALE,Associate,armed-forces,basketball,wife,0,-32939,2026-02-22,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,S2,Arlington,8,1,YES,0,1,NO,115939.35,14140,7329,64540,Accura,RSX,2012,0
420568,38,257,2017-09-20,B,250/500,1000,1388.98,0,445165,FEMALE,MD,protective-serv,yachting,husband,0,0,2026-03-07,Multi-vehicle Collision,Rear Collision,Total Loss,Other,S1,Arlington,17,3,NO,2,3,?,75751.20000000001,6676,0,46349,Accura,MDX,2013,0
681495,39,271,2005-12-14,A,500/1000,2000,1139.16,0,489333,MALE,MD,adm-clerical,exercise,husband,28391,-64700,2026-03-17,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,S3,Arlington,10,3,?,0,3,YES,69786.90000000001,9254,10122,34785,Toyota,Corolla,2010,0
177761,33,156,2020-02-22,B,500/1000,1000,1482.53,0,627681,FEMALE,High School,exec-managerial,exercise,husband,61784,0,2025-12-29,Multi-vehicle Collision,Front Collision,Total Loss,Ambulance,S5,Riverwood,17,3,?,2,3,YES,72634.05,5026,5031,43000,Nissan,Pathfinder,2017,0
840110,38,160,2012-11-16,A,100/300,2000,1191.45,0,580918,MALE,High School,armed-forces,exercise,husband,0,-36652,2026-02-12,Multi-vehicle Collision,Rear Collision,Total Loss,Police,S4,Riverwood,9,3,YES,0,3,NO,62993.700000000004,4334,8122,33566,Suburu,Legacy,2026,0
406635,36,173,2025-12-13,B,100/300,500,1329.72,0,438680,MALE,College,prof-specialty,exercise,wife,0,0,2026-03-05,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,S1,Northbrook,7,3,YES,2,1,?,97665.75,13039,6614,50741,Toyota,Corolla,2009,0
947350,26,40,2003-01-18,C,100/300,1000,1284.49,0,624780,FEMALE,College,exec-managerial,exercise,not-in-family,0,-55651,2026-01-15,Multi-vehicle Collision,Side Collision,Major Damage,Other,S2,Columbus,12,3,YES,2,0,?,61824.600000000006,0,5888,39874,Accura,MDX,2022,1
163103,54,407,2021-09-15,B,100/300,2000,704.74,0,461785,MALE,MD,protective-serv,board-games,own-child,0,-16660,2026-02-03,Single Vehicle Collision,Side Collision,Minor Damage,Ambulance,S3,Northbend,0,1,YES,0,2,NO,76495.05,10247,10386,40552,Honda,Accord,2012,0
726153,40,221,2005-08-17,C,100/300,1000,1263.77,0,599357,MALE,College,farming-fishing,hiking,other-relative,34270,-50440,2026-02-17,Multi-vehicle Collision,Rear Collision,Minor Damage,Fire,S2,Northbend,20,4,NO,0,2,YES,66510.45000000001,4509,4491,38630,Honda,Civic,2016,0
153604,35,123,2020-02-28,A,100/300,500,969.31,0,426730,MALE,Masters,sales,kayaking,other-relative,0,-41817,2025-12-25,Parked Car,?,Trivial Damage,,S1,Riverwood,8,1,?,1,3,YES,7948.8,1031,1023,3791,Dodge,RAM,2026,0
717671,57,416,2013-07-24,B,250/500,500,1061.32,0,601964,MALE,High School,handlers-cleaners,yachting,own-child,0,-65042,2026-02-06,Multi-vehicle Collision,Front Collision,Total Loss,Police,S2,Springfield,19,3,NO,0,2,NO,92129.40000000001,15392,7280,46811,Suburu,Forrestor,2008,0
868789,37,166,2023-05-25,A,100/300,1000,1170.03,0,477850,FEMALE,High School,prof-specialty,board-games,husband,0,-34843,2026-02-12,Multi-vehicle Collision,Rear Collision,Total Loss,Fire,S1,Columbus,5,3,NO,2,1,NO,67701.15000000001,5185,10753,36153,Saab,95,2014,0
597964,32,123,2018-03-27,A,500/1000,2000,1304.5,0,497375,FEMALE,College,sales,sleeping,husband,15713,-60220,2026-01-22,Multi-vehicle Collision,Side Collision,Total Loss,Fire,S6,Columbus,13,3,NO,1,1,?,71093.70000000001,6133,0,49562,Nissan,Ultima,2011,0
772430,42,237,2008-06-16,C,250/500,2000,1588.71,0,469173,MALE,High School,protective-serv,reading,not-in-family,44431,-42624,2026-03-03,Vehicle Theft,?,Minor Damage,,S3,Hillsdale,3,1,NO,1,0,YES,6130.35,405,866,3349,Volkswagen,Jetta,2023,0
878480,26,28,2013-06-21,C,100/300,2000,1131.06,0,486875,FEMALE,College,adm-clerical,dancing,own-child,0,-56971,2026-03-15,Single Vehicle Collision,Front Collision,Total Loss,Fire,S1,Northbrook,23,1,?,1,3,?,82606.5,6792,6607,48023,Ford,Fusion,2019,0
965024,51,278,2004-01-16,B,500/1000,2000,1201.69,0,646208,FEMALE,JD,priv-house-serv,golf,unmarried,0,0,2025-12-30,Parked Car,?,Minor Damage,,S3,Arlington,16,1,NO,1,1,YES,7526.250000000001,1286,847,3125,Suburu,Legacy,2012,0
140979,28,119,2023-12-01,B,100/300,2000,1894.77,0,474323,MALE,Masters,transport-moving,movies,own-child,39558,-39263,2026-01-17,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,S5,Riverwood,5,1,?,2,1,YES,109344.6,12648,6723,57575,Volkswagen,Passat,2022,1
515413,41,248,2007-01-11,B,250/500,500,1601.82,5000000,605638,FEMALE,PhD,handlers-cleaners,skydiving,own-child,42875,-50208,2026-01-07,Single Vehicle Collision,Front Collision,Minor Damage,Police,S1,Riverwood,8,1,YES,2,2,NO,86455.35,5971,11447,44313,BMW,X6,2010,0
637479,34,155,2016-05-29,A,100/300,1000,857.62,0,619129,FEMALE,High School,farming-fishing,chess,husband,0,0,2026-01-26,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,S1,Arlington,2,1,YES,0,2,?,112972.05,7517,7840,67116,Ford,Escape,2013,1
575292,34,196,2002-05-29,B,100/300,500,1452.83,0,482765,FEMALE,JD,protective-serv,board-games,husband,68545,0,2026-01-18,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,S1,Northbend,11,3,NO,1,2,YES,78376.95000000001,10890,5908,41681,Toyota,Camry,2016,0
952402,31,181,2005-08-09,A,100/300,1000,1376.08,6000000,609544,FEMALE,Associate,protective-serv,base-jumping,own-child,51110,0,2026-01-31,Single Vehicle Collision,Rear Collision,Major Damage,Police,S5,Arlington,4,1,YES,1,2,NO,72511.20000000001,5512,10905,38547,Nissan,Ultima,2025,1
116601,39,251,2009-03-02,A,100/300,500,1284.48,0,477138,FEMALE,High School,transport-moving,bungie-jumping,husband,0,-46071,2026-01-07,Vehicle Theft,?,Trivial Damage,Police,S3,Springfield,5,1,YES,1,1,NO,9744.300000000001,660,665,5850,Saab,95,2009,0
160238,47,251,2011-09-27,C,100/300,1000,859.23,0,465165,MALE,PhD,prof-specialty,camping,unmarried,0,-48313,2026-02-22,Single Vehicle Collision,Rear Collision,Minor Damage,Other,S2,Springfield,19,1,?,0,3,?,107184.6,13353,12737,55286,Chevrolet,Tahoe,2024,0
506625,43,310,2003-06-17,B,500/1000,1000,1363.65,0,453662,MALE,High School,farming-fishing,yachting,unmarried,0,-51559,2026-03-14,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,S1,Northbend,18,3,NO,0,0,NO,82339.20000000001,12556,6118,44620,Saab,95,2010,0
825085,38,202,2003-01-14,A,250/500,2000,1365.55,0,494924,FEMALE,PhD,transport-moving,video-games,not-in-family,0,0,2026-02-20,Vehicle Theft,?,Minor Damage,Police,S2,Northbrook,14,1,YES,0,0,YES,9455.400000000001,1230,1179,4218,Jeep,Grand Cherokee,2014,0
257656,41,245,2024-05-01,A,100/300,2000,1265.49,0,456366,FEMALE,PhD,sales,dancing,other-relative,83088,0,2025-12-26,Multi-vehicle Collision,Rear Collision,Major Damage,Other,S2,Springfield,10,3,NO,2,2,YES,103875.75,7530,15237,59659,Toyota,Camry,2025,1
333641,51,440,2025-05-04,B,100/300,1000,1562.28,0,587273,FEMALE,High School,tech-support,camping,unmarried,0,0,2026-02-21,Parked Car,?,Trivial Damage,Police,S5,Springfield,9,1,YES,2,2,NO,9522.900000000001,624,1276,4949,Honda,CRV,2024,0
445575,32,3,2014-05-08,A,500/1000,500,1227.76,0,632145,FEMALE,College,exec-managerial,basketball,other-relative,0,0,2026-02-20,Multi-vehicle Collision,Side Collision,Major Damage,Police,S3,Northbrook,0,4,?,0,0,?,93808.8,5861,11746,50245,Chevrolet,Silverado,2007,1
382040,37,151,2002-11-06,A,500/1000,1000,1053.88,6000000,458250,MALE,Associate,machine-op-inspct,hiking,unmarried,0,-52885,2026-01-07,Multi-vehicle Collision,Rear Collision,Total Loss,Other,S1,Northbrook,17,3,?,1,1,YES,101825.1,13488,7377,56826,Suburu,Legacy,2010,0
734011,41,212,2005-04-01,C,100/300,500,1224.23,0,457957,FEMALE,JD,priv-house-serv,movies,husband,87692,-44547,2026-02-17,Multi-vehicle Collision,Side Collision,Major Damage,Police,S5,Columbus,7,3,YES,1,0,?,98995.5,12243,12461,44870,Suburu,Forrestor,2010,0
376417,42,239,2017-01-31,C,500/1000,500,1309.04,0,448423,FEMALE,Associate,machine-op-inspct,board-games,own-child,0,-79106,2026-02-06,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,S2,Riverwood,10,3,?,0,1,NO,49246.65,4011,4378,30357,Jeep,Wrangler,2019,0
390413,46,262,2003-01-04,C,500/1000,2000,1478.17,0,631803,FEMALE,Associate,adm-clerical,camping,wife,40345,-66008,2026-01-13,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,S4,Northbend,8,3,YES,1,1,?,90738.90000000001,5317,10291,47516,Accura,MDX,2009,0
317246,26,90,2018-10-15,C,250/500,1000,1172.5,0,612355,FEMALE,JD,handlers-cleaners,movies,husband,0,0,2026-03-13,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,S2,Northbrook,6,1,YES,1,2,YES,94570.20000000001,7494,7568,49654,Ford,Escape,2024,1
1008425,37,196,2008-06-29,C,250/500,500,1301.2,0,474615,MALE,JD,tech-support,video-games,wife,47627,0,2026-01-18,Single Vehicle Collision,Front Collision,Major Damage,Ambulance,S5,Columbus,4,1,?,0,3,NO,82934.55,10436,11432,39745,Nissan,Pathfinder,2022,1
770702,43,229,2012-05-29,A,250/500,500,1434.94,8000000,444476,MALE,College,machine-op-inspct,golf,husband,0,-32289,2026-01-13,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,S1,Arlington,17,3,NO,0,1,?,92641.05,6798,14557,50606,Volkswagen,Passat,2024,1
755099,35,209,2014-01-11,C,100/300,500,1639.46,0,639608,FEMALE,College,transport-moving,golf,not-in-family,0,-40797,2026-03-05,Multi-vehicle Collision,Rear Collision,Minor Damage,Fire,S2,Riverwood,7,3,NO,2,0,YES,78344.55,9129,4598,40740,Mercedes,C300,2013,0
693804,44,275,2014-07-22,B,500/1000,2000,1042.29,0,432061,FEMALE,Associate,machine-op-inspct,paintball,other-relative,46822,0,2026-01-09,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,S5,Northbend,20,3,?,1,0,NO,47591.55,7359,3464,24677,Audi,A3,2018,1
598086,47,263,2007-08-15,C,500/1000,500,1282.56,0,433809,FEMALE,High School,machine-op-inspct,sleeping,wife,54087,-61343,2026-01-08,Multi-vehicle Collision,Side Collision,Total Loss,Police,S4,Hillsdale,5,3,?,0,0,NO,32832.0,2250,4285,18092,Suburu,Forrestor,2019,0
